YearMonth,Year,Month,Store,Sales,Customers,Sales_per_Customer
2014-02,2014,2,1022,176272,20016,8.806554756195045
2014-02,2014,2,1023,136386,14422,9.456802107890722
2014-02,2014,2,1024,144557,18948,7.6291429174583065
2014-02,2014,2,1025,178293,20836,8.556968708005375
2014-02,2014,2,1026,219323,27770,7.8978393950306085
2014-02,2014,2,1027,305111,39240,7.775509683995923
2014-02,2014,2,1028,114098,13495,8.454835124120045
2014-02,2014,2,1029,129042,18471,6.986194575280169
2014-02,2014,2,1030,82912,7727,10.73016694706872
2014-02,2014,2,1031,110277,9901,11.137965862034138
2014-02,2014,2,1032,209518,22794,9.191804860928315
2014-02,2014,2,1033,324656,31019,10.466359328153713
2014-02,2014,2,1034,148644,17047,8.71965741772746
2014-02,2014,2,1035,108300,13333,8.122703067576689
2014-02,2014,2,1036,110515,10957,10.086246235283381
2014-02,2014,2,1037,168588,21458,7.856650200391463
2014-02,2014,2,1038,132509,11745,11.282162622392507
2014-02,2014,2,1039,180717,23318,7.750107213311605
2014-02,2014,2,1040,201420,20747,9.708391574685496
2014-02,2014,2,1041,137759,15495,8.89054533720555
2014-02,2014,2,1042,100651,13118,7.672739746912639
2014-02,2014,2,1043,200267,28101,7.12668588306466
2014-02,2014,2,1044,156262,21041,7.4265481678627445
2014-02,2014,2,1045,155249,19030,8.158118759852863
2014-02,2014,2,1046,194502,15522,12.530730575956706
2014-02,2014,2,1047,115609,12431,9.300056310835814
2014-02,2014,2,1048,153887,12274,12.537640540980936
2014-02,2014,2,1049,93631,15558,6.018189998714488
2014-02,2014,2,1050,176665,12711,13.898591770907089
2014-02,2014,2,1051,171999,24209,7.104754430170598
2014-02,2014,2,1052,166454,17932,9.282511710907874
2014-02,2014,2,1053,209277,23982,8.726419814861146
2014-02,2014,2,1054,136945,14568,9.400398132894015
2014-02,2014,2,1055,183834,23616,7.784298780487805
2014-02,2014,2,1056,89699,8808,10.183810172570391
2014-02,2014,2,1057,144459,14828,9.74231184246021
2014-02,2014,2,1058,171624,16863,10.177548478918341
2014-02,2014,2,1059,197305,27502,7.174205512326377
2014-02,2014,2,1060,171332,20139,8.507473062217588
2014-02,2014,2,1061,171175,13197,12.970750928241268
2014-02,2014,2,1062,147299,13851,10.634539022453252
2014-02,2014,2,1063,95278,12536,7.600350989151244
2014-02,2014,2,1064,222439,25631,8.678514299090944
2014-02,2014,2,1065,99999,11831,8.452286366325755
2014-02,2014,2,1066,264404,27568,9.59097504352873
2014-02,2014,2,1067,134386,11698,11.4879466575483
2014-02,2014,2,1068,99228,7073,14.029124840944437
2014-02,2014,2,1069,141796,18534,7.650588108341426
2014-02,2014,2,1070,160362,20543,7.806162683152412
2014-02,2014,2,1071,143982,17550,8.204102564102564
2014-02,2014,2,1072,157794,15045,10.488135593220338
2014-02,2014,2,1073,160175,21610,7.41207774178621
2014-02,2014,2,1074,116891,12982,9.004082575874287
2014-02,2014,2,1075,260586,25541,10.202654555420697
2014-02,2014,2,1076,83241,13394,6.2147976705987755
2014-02,2014,2,1077,105228,11807,8.912340137206742
2014-02,2014,2,1078,157379,12320,12.77426948051948
2014-02,2014,2,1079,201577,16366,12.316815348894048
2014-02,2014,2,1080,236735,19945,11.869390824768113
2014-02,2014,2,1081,175221,27957,6.2675179740315485
2014-02,2014,2,1082,164975,24683,6.683749949357858
2014-02,2014,2,1083,112883,8313,13.579092986888007
2014-02,2014,2,1084,143329,18918,7.576329421714769
2014-02,2014,2,1085,176402,17968,9.817564559216384
2014-02,2014,2,1086,172126,19250,8.94161038961039
2014-02,2014,2,1087,142982,14344,9.968070273284997
2014-02,2014,2,1088,120640,11713,10.299667036625971
2014-02,2014,2,1089,237823,23860,9.967435037720033
2014-02,2014,2,1090,146094,18374,7.95112659192337
2014-02,2014,2,1091,186857,15919,11.737986054400402
2014-02,2014,2,1092,282095,28184,10.009047686630712
2014-02,2014,2,1093,186662,20050,9.309825436408978
2014-02,2014,2,1094,100850,8606,11.718568440622821
2014-02,2014,2,1095,104330,14801,7.048848050807378
2014-02,2014,2,1096,123547,15381,8.032442624016644
2014-02,2014,2,1097,273734,68887,3.9736670199021584
2014-02,2014,2,1098,123077,16713,7.364147669478848
2014-02,2014,2,1099,177935,21390,8.31860682561945
2014-02,2014,2,1100,127195,16196,7.853482341318844
2014-02,2014,2,1101,230732,23559,9.793794303663143
2014-02,2014,2,1102,168140,17557,9.576806971578288
2014-02,2014,2,1103,114005,8990,12.68131256952169
2014-02,2014,2,1104,125206,9999,12.521852185218522
2014-02,2014,2,1105,109070,12249,8.904400359212996
2014-02,2014,2,1106,109947,13026,8.440580377706127
2014-02,2014,2,1107,143987,15482,9.300284201007623
2014-02,2014,2,1108,133200,14088,9.454855195911414
2014-02,2014,2,1109,119270,11001,10.841741659849104
2014-02,2014,2,1110,104651,12842,8.14912007475471
2014-02,2014,2,1111,133490,11360,11.75088028169014
2014-02,2014,2,1112,243524,19987,12.184119677790564
2014-02,2014,2,1113,147722,16731,8.829239136931445
2014-02,2014,2,1114,467136,73183,6.383121763251029
2014-02,2014,2,1115,144741,10083,14.354953882772984
2014-03,2014,3,1,116467,14175,8.21636684303351
2014-03,2014,3,2,125031,14695,8.50840421912215
2014-03,2014,3,3,174463,18996,9.184196672983786
2014-03,2014,3,4,237913,33609,7.078847927638431
2014-03,2014,3,5,109579,13168,8.321613001215066
2014-03,2014,3,6,131873,15574,8.46750995248491
2014-03,2014,3,7,204329,22609,9.037507187403246
2014-03,2014,3,8,133297,16327,8.16420652906229
2014-03,2014,3,9,166267,15028,11.063814213468193
2014-03,2014,3,10,140272,15470,9.067356173238526
2014-03,2014,3,11,191067,28402,6.727237518484614
2014-03,2014,3,12,189024,22721,8.319352141190969
2014-03,2014,3,13,124687,9826,12.689497252188072
2014-03,2014,3,14,145048,16491,8.795585470862894
2014-03,2014,3,15,169871,16710,10.165828845002991
2014-03,2014,3,16,190620,22075,8.63510758776897
2014-03,2014,3,17,153819,19470,7.900308166409861
2014-03,2014,3,18,163270,18247,8.947772236532032
2014-03,2014,3,19,166943,16353,10.208707882345747
2014-03,2014,3,20,194881,22429,8.688795755495118
2014-03,2014,3,21,139395,13617,10.23683630755673
2014-03,2014,3,22,109143,12646,8.630634192630081
2014-03,2014,3,23,140928,12331,11.42875679182548
2014-03,2014,3,24,229483,20647,11.114592919068146
2014-03,2014,3,25,256267,36921,6.940955012052761
2014-03,2014,3,26,160171,13832,11.579742625795257
2014-03,2014,3,27,244782,27711,8.833387463462163
2014-03,2014,3,28,134501,14984,8.976308061932729
2014-03,2014,3,29,187727,17121,10.96472168681736
2014-03,2014,3,30,126902,18629,6.812067207042783
2014-03,2014,3,31,138617,14465,9.582924300034566
2014-03,2014,3,32,99662,11788,8.454530030539532
2014-03,2014,3,33,205170,20989,9.775120301110105
2014-03,2014,3,34,201124,25526,7.879182010499099
2014-03,2014,3,35,241247,18764,12.856906842890641
2014-03,2014,3,36,224774,27527,8.165582882261052
2014-03,2014,3,37,166776,18398,9.06489835851723
2014-03,2014,3,38,151069,13637,11.077876365769598
2014-03,2014,3,39,121741,15789,7.710494648172778
2014-03,2014,3,40,119562,16295,7.337342743172752
2014-03,2014,3,41,140772,10435,13.490368950646861
2014-03,2014,3,42,264957,28774,9.208208799610759
2014-03,2014,3,43,177092,15779,11.22327143671969
2014-03,2014,3,44,142318,16985,8.37904032970268
2014-03,2014,3,45,123565,9823,12.579150972208083
2014-03,2014,3,46,140750,17092,8.234846711912006
2014-03,2014,3,47,171426,23102,7.420396502467319
2014-03,2014,3,48,100368,11298,8.883696229421137
2014-03,2014,3,49,179716,13333,13.479036975924398
2014-03,2014,3,50,99822,8648,11.542784458834413
2014-03,2014,3,51,168566,12558,13.42299729256251
2014-03,2014,3,52,207497,14025,14.794795008912656
2014-03,2014,3,53,123792,13666,9.058393092345968
2014-03,2014,3,54,189065,18322,10.319015391332824
2014-03,2014,3,55,118794,14989,7.925411968777103
2014-03,2014,3,56,175973,12310,14.295125913891145
2014-03,2014,3,57,285091,26821,10.629394877148503
2014-03,2014,3,58,165109,13375,12.344598130841122
2014-03,2014,3,59,143882,14863,9.68054901433089
2014-03,2014,3,60,199386,18196,10.957683007254342
2014-03,2014,3,61,124637,14834,8.402116758797357
2014-03,2014,3,62,164408,18408,8.931334202520643
2014-03,2014,3,63,170570,16172,10.547242146920604
2014-03,2014,3,64,263390,20297,12.976794600187219
2014-03,2014,3,65,127295,11683,10.895745955662074
2014-03,2014,3,66,148734,12974,11.464004932942808
2014-03,2014,3,67,196976,20691,9.51988787395486
2014-03,2014,3,68,178525,27950,6.387298747763864
2014-03,2014,3,69,228396,29036,7.8659594985535195
2014-03,2014,3,70,162484,17376,9.351058931860036
2014-03,2014,3,71,224008,18698,11.98031875066852
2014-03,2014,3,72,119770,12692,9.436653009769934
2014-03,2014,3,73,109685,12587,8.714149519345357
2014-03,2014,3,74,151456,21002,7.211503666317493
2014-03,2014,3,75,140362,15567,9.016637759362755
2014-03,2014,3,76,220838,23557,9.374623254234411
2014-03,2014,3,77,201337,17712,11.367265130984643
2014-03,2014,3,78,91175,12416,7.343347293814433
2014-03,2014,3,79,133799,14261,9.382161138770073
2014-03,2014,3,80,190381,14545,13.089102784462014
2014-03,2014,3,81,174062,14466,12.032489976496613
2014-03,2014,3,82,222622,21242,10.480274927031353
2014-03,2014,3,83,96646,8714,11.09088822584347
2014-03,2014,3,84,317112,34964,9.069671662281204
2014-03,2014,3,85,210067,30247,6.945052401891097
2014-03,2014,3,86,123354,15810,7.802277039848198
2014-03,2014,3,87,150090,19213,7.811898193931192
2014-03,2014,3,88,148300,15370,9.648666232921276
2014-03,2014,3,89,147733,15649,9.440411527893156
2014-03,2014,3,90,212808,27434,7.7570897426551
2014-03,2014,3,91,173649,19110,9.086813186813187
2014-03,2014,3,92,140225,13288,10.552754364840457
2014-03,2014,3,93,148293,15206,9.752268841246876
2014-03,2014,3,94,175048,16182,10.817451489309109
2014-03,2014,3,95,195194,22001,8.8720512703968
2014-03,2014,3,96,125445,13586,9.233402031503017
2014-03,2014,3,97,164737,17399,9.468187826886602
2014-03,2014,3,98,127984,11399,11.227651548381436
2014-03,2014,3,99,125268,11562,10.83445770627919
2014-03,2014,3,100,198125,17380,11.399597238204834
2014-03,2014,3,101,185237,20065,9.231846498878644
2014-03,2014,3,102,188501,27618,6.825295097400247
2014-03,2014,3,103,111856,10504,10.648895658796649
2014-03,2014,3,104,259432,34613,7.495218559500765
2014-03,2014,3,105,113097,13297,8.505452357674663
2014-03,2014,3,106,202914,20475,9.91032967032967
2014-03,2014,3,107,187499,25043,7.487082218584035
2014-03,2014,3,108,278147,21730,12.800138057984354
2014-03,2014,3,109,160499,18849,8.514987532495093
2014-03,2014,3,110,101987,13772,7.405387743247168
2014-03,2014,3,111,168705,15286,11.036569409917572
2014-03,2014,3,112,160883,20387,7.891450434100162
2014-03,2014,3,113,208755,19980,10.448198198198199
2014-03,2014,3,114,133784,15471,8.647404821924892
2014-03,2014,3,115,184296,14168,13.007905138339922
2014-03,2014,3,116,179807,19299,9.316907611793358
2014-03,2014,3,117,99303,12566,7.902514722266433
2014-03,2014,3,118,194221,17376,11.177543738489872
2014-03,2014,3,119,147964,17036,8.68537215308758
2014-03,2014,3,120,182144,16573,10.990406082181861
2014-03,2014,3,121,108388,12381,8.754381713916485
2014-03,2014,3,122,152818,19138,7.985055909708433
2014-03,2014,3,123,200786,23368,8.592348510783978
2014-03,2014,3,124,104843,13229,7.92524000302366
2014-03,2014,3,125,297036,40579,7.319943813302447
2014-03,2014,3,126,144927,13514,10.724211928370579
2014-03,2014,3,127,138390,17339,7.981429148163101
2014-03,2014,3,128,197601,15845,12.470874092773746
2014-03,2014,3,129,234194,29647,7.899416467096165
2014-03,2014,3,130,130468,15271,8.54351384978063
2014-03,2014,3,131,122964,13237,9.289416030822695
2014-03,2014,3,132,163424,15614,10.466504419111054
2014-03,2014,3,133,153050,18328,8.350611086861633
2014-03,2014,3,134,118943,12710,9.358221872541305
2014-03,2014,3,135,154301,13830,11.15697758496023
2014-03,2014,3,136,156750,12042,13.016940707523668
2014-03,2014,3,137,200513,24257,8.266191202539472
2014-03,2014,3,138,177104,17709,10.000790558473092
2014-03,2014,3,139,161798,12952,12.49212476837554
2014-03,2014,3,140,191081,25400,7.522874015748031
2014-03,2014,3,141,134331,15207,8.83349773130795
2014-03,2014,3,142,117397,14596,8.043093998355713
2014-03,2014,3,143,158756,14938,10.627660998795019
2014-03,2014,3,144,183137,17409,10.519673731977713
2014-03,2014,3,145,115695,16843,6.869025708009262
2014-03,2014,3,146,196103,17867,10.97570940840656
2014-03,2014,3,147,206412,22377,9.224292800643518
2014-03,2014,3,148,217734,21083,10.327467627946687
2014-03,2014,3,149,139436,12221,11.409540954095409
2014-03,2014,3,150,201632,20213,9.975362390540742
2014-03,2014,3,151,166683,16335,10.204040404040404
2014-03,2014,3,152,140080,15934,8.791263963850884
2014-03,2014,3,153,176189,15834,11.127257799671593
2014-03,2014,3,154,215821,18695,11.544316662209146
2014-03,2014,3,155,181025,17169,10.543712505096394
2014-03,2014,3,156,169326,17773,9.52714792100377
2014-03,2014,3,157,237344,25374,9.353826751793173
2014-03,2014,3,158,203271,13185,15.41683731513083
2014-03,2014,3,159,192770,17355,11.10746182656295
2014-03,2014,3,160,140489,14116,9.952465287616889
2014-03,2014,3,161,177013,20567,8.60665143190548
2014-03,2014,3,162,204791,14503,14.120595738812659
2014-03,2014,3,163,178176,22324,7.981365346712058
2014-03,2014,3,164,163729,16914,9.680087501478065
2014-03,2014,3,165,101749,10742,9.472072239806367
2014-03,2014,3,166,154816,21491,7.203759713368386
2014-03,2014,3,167,228006,26737,8.527733103938363
2014-03,2014,3,168,188108,18719,10.049041081254341
2014-03,2014,3,169,196676,19113,10.29016899492492
2014-03,2014,3,170,122409,13572,9.01923076923077
2014-03,2014,3,171,212537,22336,9.515445916905444
2014-03,2014,3,172,165238,21335,7.7449261776423715
2014-03,2014,3,173,211646,25975,8.148065447545717
2014-03,2014,3,174,144465,11971,12.067914125804027
2014-03,2014,3,175,143854,17733,8.112220154514183
2014-03,2014,3,176,132686,16239,8.170823326559518
2014-03,2014,3,177,102314,12732,8.035972353125981
2014-03,2014,3,178,249258,23351,10.674403665795898
2014-03,2014,3,179,190489,25384,7.504294043491964
2014-03,2014,3,180,187838,22044,8.521048811467972
2014-03,2014,3,181,163792,17043,9.610514580766297
2014-03,2014,3,182,132333,10577,12.511392644417132
2014-03,2014,3,183,120700,15509,7.782577858017925
2014-03,2014,3,184,164294,15233,10.785400118164512
2014-03,2014,3,185,175503,13497,13.003111802622804
2014-03,2014,3,186,89178,9558,9.330194601381042
2014-03,2014,3,187,152854,19528,7.827427283900041
2014-03,2014,3,188,120700,11027,10.945860161421963
2014-03,2014,3,189,217255,21248,10.22472703313253
2014-03,2014,3,190,175758,16643,10.560475875743556
2014-03,2014,3,191,164018,17791,9.219155752908774
2014-03,2014,3,192,203667,15451,13.181476927059737
2014-03,2014,3,193,130231,19811,6.573671192771693
2014-03,2014,3,194,114405,10207,11.208484373469188
2014-03,2014,3,195,268157,33574,7.987043545600763
2014-03,2014,3,196,135149,18209,7.422098962051733
2014-03,2014,3,197,164023,21368,7.6761044552602025
2014-03,2014,3,198,71806,8469,8.478686976030227
2014-03,2014,3,199,200248,16089,12.44626763627323
2014-03,2014,3,200,197792,25160,7.8613672496025435
2014-03,2014,3,201,125544,10912,11.505131964809385
2014-03,2014,3,202,152818,13131,11.637955982027263
2014-03,2014,3,203,162525,21958,7.401630385280991
2014-03,2014,3,204,131903,13467,9.794534788742853
2014-03,2014,3,205,167014,22811,7.321643066941388
2014-03,2014,3,206,184623,20700,8.918985507246378
2014-03,2014,3,207,278111,33165,8.385677672244837
2014-03,2014,3,208,71188,10209,6.973062983641885
2014-03,2014,3,209,142224,15127,9.401996430224102
2014-03,2014,3,210,78173,8154,9.587073828795683
2014-03,2014,3,211,319804,38348,8.339522269740273
2014-03,2014,3,212,117521,12063,9.742269750476664
2014-03,2014,3,213,213634,16900,12.641065088757397
2014-03,2014,3,214,240708,18077,13.315705039553023
2014-03,2014,3,215,157931,12474,12.660814494147827
2014-03,2014,3,216,180781,22159,8.15835552145855
2014-03,2014,3,217,115965,16426,7.059844149519055
2014-03,2014,3,218,125002,17715,7.056279988710132
2014-03,2014,3,219,79872,10480,7.621374045801526
2014-03,2014,3,220,122214,16417,7.444356459767314
2014-03,2014,3,221,131097,12753,10.279698894377793
2014-03,2014,3,222,127008,14749,8.611295681063122
2014-03,2014,3,223,205328,20766,9.88770104979293
2014-03,2014,3,224,168185,12454,13.504496547294043
2014-03,2014,3,225,124494,13727,9.06927952210971
2014-03,2014,3,226,189420,18486,10.246673158065564
2014-03,2014,3,227,147392,14199,10.380449327417423
2014-03,2014,3,228,192143,14818,12.966864624105817
2014-03,2014,3,229,214467,18462,11.61667208319792
2014-03,2014,3,230,191517,24403,7.848092447649879
2014-03,2014,3,231,116615,9762,11.945810284777709
2014-03,2014,3,232,80454,7330,10.975989085948159
2014-03,2014,3,233,239892,26892,8.920571173583221
2014-03,2014,3,234,282696,26510,10.66374952847982
2014-03,2014,3,235,149394,12653,11.807002291946574
2014-03,2014,3,236,176021,22128,7.954672812725958
2014-03,2014,3,237,112210,14580,7.696159122085048
2014-03,2014,3,238,184269,26592,6.929490072202166
2014-03,2014,3,239,129046,12311,10.482170416700512
2014-03,2014,3,240,117657,11715,10.043277848911652
2014-03,2014,3,241,165286,18113,9.125269143708937
2014-03,2014,3,242,99718,9049,11.019781191291855
2014-03,2014,3,243,167871,23240,7.223364888123924
2014-03,2014,3,244,128751,13594,9.471163748712668
2014-03,2014,3,245,234083,27750,8.435423423423423
2014-03,2014,3,246,168816,23254,7.259654253031736
2014-03,2014,3,247,209119,17165,12.182872123507137
2014-03,2014,3,248,194840,27123,7.183571138885816
2014-03,2014,3,249,124789,13138,9.49832546810778
2014-03,2014,3,250,216655,17078,12.686204473591756
2014-03,2014,3,251,469096,61656,7.60827818865966
2014-03,2014,3,252,260281,20242,12.858462602509633
2014-03,2014,3,253,151613,18134,8.360703650601081
2014-03,2014,3,254,77763,6576,11.825273722627736
2014-03,2014,3,255,157346,16221,9.700141791504839
2014-03,2014,3,256,244086,31126,7.841868534344278
2014-03,2014,3,257,131394,16106,8.158077735005588
2014-03,2014,3,258,139292,12376,11.255009696186168
2014-03,2014,3,259,347206,72008,4.821769803355183
2014-03,2014,3,260,169679,24075,7.047933541017653
2014-03,2014,3,261,321090,24395,13.162123385939742
2014-03,2014,3,262,605661,102589,5.903761611868719
2014-03,2014,3,263,92989,9162,10.149421523684785
2014-03,2014,3,264,180023,24305,7.406829870397037
2014-03,2014,3,265,122974,12670,9.705919494869772
2014-03,2014,3,266,99365,13119,7.574129125695556
2014-03,2014,3,267,207065,25977,7.97108981021673
2014-03,2014,3,268,116241,14942,7.77948065854638
2014-03,2014,3,269,239067,32099,7.447802112215334
2014-03,2014,3,270,230284,30405,7.573885874033876
2014-03,2014,3,271,201232,20662,9.739231439357274
2014-03,2014,3,272,156461,16009,9.773315010306703
2014-03,2014,3,273,174722,17950,9.733816155988858
2014-03,2014,3,274,121957,30213,4.036573660344884
2014-03,2014,3,275,195948,20056,9.770043877143998
2014-03,2014,3,276,106079,13441,7.89219552116658
2014-03,2014,3,277,152940,13278,11.518300948938093
2014-03,2014,3,278,178887,20579,8.692696438116526
2014-03,2014,3,279,242438,18172,13.341294298921417
2014-03,2014,3,280,152928,12834,11.915848527349228
2014-03,2014,3,281,142348,13713,10.38051483993291
2014-03,2014,3,282,112141,16887,6.640670338129922
2014-03,2014,3,283,177146,18373,9.64164807053829
2014-03,2014,3,284,133945,11588,11.558940283051433
2014-03,2014,3,285,134744,12584,10.707565162110617
2014-03,2014,3,286,121047,10794,11.214285714285714
2014-03,2014,3,287,200355,20729,9.665444546287809
2014-03,2014,3,288,141696,10753,13.177345856970147
2014-03,2014,3,289,162606,14516,11.201846238633232
2014-03,2014,3,290,178962,17468,10.245133959239753
2014-03,2014,3,291,191055,20347,9.38983633950951
2014-03,2014,3,292,148034,18678,7.925580897312346
2014-03,2014,3,293,157431,20933,7.520708928486123
2014-03,2014,3,294,167406,22963,7.2902495318555935
2014-03,2014,3,295,126777,16171,7.83977490569538
2014-03,2014,3,296,171833,19155,8.970660401983816
2014-03,2014,3,297,171326,18229,9.398540786658621
2014-03,2014,3,298,196586,16844,11.670980764663975
2014-03,2014,3,299,140764,15422,9.127480223057969
2014-03,2014,3,300,187485,23284,8.0520958598179
2014-03,2014,3,301,135772,15221,8.9200446751199
2014-03,2014,3,302,94090,8085,11.637600494743351
2014-03,2014,3,303,146453,16797,8.71899744001905
2014-03,2014,3,304,184127,29081,6.331522299783364
2014-03,2014,3,305,137747,13253,10.393646721497019
2014-03,2014,3,306,102641,11401,9.002806771335848
2014-03,2014,3,307,63646,7289,8.731787625188641
2014-03,2014,3,308,230665,23235,9.927480094684743
2014-03,2014,3,309,174554,15034,11.610615937208992
2014-03,2014,3,310,217851,18971,11.48336935322334
2014-03,2014,3,311,171885,20849,8.244280301213488
2014-03,2014,3,312,135108,13351,10.119691408883229
2014-03,2014,3,313,172426,17910,9.627359017308766
2014-03,2014,3,314,132133,14736,8.966680238870792
2014-03,2014,3,315,99942,11026,9.06421186286958
2014-03,2014,3,316,245339,22849,10.737406451048185
2014-03,2014,3,317,135223,14467,9.346996612981268
2014-03,2014,3,318,176994,15820,11.187989886219976
2014-03,2014,3,319,188464,21236,8.874741005839141
2014-03,2014,3,320,359667,51422,6.99441873128233
2014-03,2014,3,321,144756,14472,10.002487562189055
2014-03,2014,3,322,124604,13911,8.957228092876141
2014-03,2014,3,323,181845,15631,11.633612692725993
2014-03,2014,3,324,143595,18374,7.815119190160009
2014-03,2014,3,325,164324,17125,9.59556204379562
2014-03,2014,3,326,121334,10380,11.689210019267822
2014-03,2014,3,327,177305,21899,8.096488424128955
2014-03,2014,3,328,111858,13304,8.407847263980758
2014-03,2014,3,329,166592,15371,10.838071693448702
2014-03,2014,3,330,102436,11139,9.196157644312775
2014-03,2014,3,331,161937,22162,7.306966880245465
2014-03,2014,3,332,94864,13127,7.226632132246515
2014-03,2014,3,333,239224,32055,7.462923100920293
2014-03,2014,3,334,128513,14012,9.171638595489581
2014-03,2014,3,335,401010,70312,5.703293890089885
2014-03,2014,3,336,345513,49709,6.95071315053612
2014-03,2014,3,337,130272,10276,12.677306344881277
2014-03,2014,3,338,183430,16028,11.444347392063888
2014-03,2014,3,339,122307,16747,7.303218486893175
2014-03,2014,3,340,156169,17900,8.724525139664804
2014-03,2014,3,341,139369,19301,7.220817574218953
2014-03,2014,3,342,258120,20524,12.576495809783667
2014-03,2014,3,343,165809,16208,10.230071569595262
2014-03,2014,3,344,210285,29033,7.24296490200806
2014-03,2014,3,345,117176,12730,9.20471327572663
2014-03,2014,3,346,165365,15418,10.72545077182514
2014-03,2014,3,347,118104,9843,11.998780859494056
2014-03,2014,3,348,206336,17875,11.543272727272727
2014-03,2014,3,349,196633,20281,9.695429219466495
2014-03,2014,3,350,177203,13273,13.350636630754163
2014-03,2014,3,351,146109,13041,11.203818725557856
2014-03,2014,3,352,159367,15659,10.177342103582605
2014-03,2014,3,353,177973,47055,3.7822335564764638
2014-03,2014,3,354,209937,18005,11.659927797833936
2014-03,2014,3,355,214987,27091,7.935735114982836
2014-03,2014,3,356,142883,11070,12.907226738934057
2014-03,2014,3,357,193895,26085,7.433199156603412
2014-03,2014,3,358,259044,28911,8.960049808031545
2014-03,2014,3,359,170434,15545,10.96391122547443
2014-03,2014,3,360,172141,19106,9.00978750130849
2014-03,2014,3,361,153527,15952,9.624310431293882
2014-03,2014,3,362,222666,27937,7.970290296023195
2014-03,2014,3,363,180962,24321,7.440565766210271
2014-03,2014,3,364,109573,13808,7.935472190034763
2014-03,2014,3,365,131042,14695,8.917454916638313
2014-03,2014,3,366,154238,15265,10.104028824107436
2014-03,2014,3,367,130180,13674,9.520257422846278
2014-03,2014,3,368,236748,17803,13.298208167162837
2014-03,2014,3,369,181484,15178,11.957043088680985
2014-03,2014,3,370,198745,16520,12.030569007263923
2014-03,2014,3,371,167202,13520,12.367011834319527
2014-03,2014,3,372,213079,18935,11.253181938209664
2014-03,2014,3,373,113139,8052,14.051043219076005
2014-03,2014,3,374,180894,22024,8.213494369778424
2014-03,2014,3,375,227894,18821,12.108495829127039
2014-03,2014,3,376,185144,19070,9.708652333508129
2014-03,2014,3,377,188714,24353,7.749106886215251
2014-03,2014,3,378,169518,26125,6.488727272727273
2014-03,2014,3,379,97233,11991,8.108831623717789
2014-03,2014,3,380,363075,35358,10.268538944510436
2014-03,2014,3,381,227982,25115,9.077523392394983
2014-03,2014,3,382,190003,15920,11.934861809045227
2014-03,2014,3,383,439535,57343,7.665015782222765
2014-03,2014,3,384,221987,25709,8.634602668326266
2014-03,2014,3,385,176496,16207,10.89010921206886
2014-03,2014,3,386,242868,18351,13.234592120320418
2014-03,2014,3,387,232681,29653,7.846794590766533
2014-03,2014,3,388,255887,28106,9.104354942005266
2014-03,2014,3,389,250165,31669,7.899365309924532
2014-03,2014,3,390,303553,28628,10.603360346513902
2014-03,2014,3,391,152630,18308,8.336792658946909
2014-03,2014,3,392,183165,18762,9.762551966741286
2014-03,2014,3,393,143850,14641,9.825148555426543
2014-03,2014,3,394,201468,16421,12.268923938858778
2014-03,2014,3,395,96846,12977,7.462895892733298
2014-03,2014,3,396,251250,27371,9.179423477403091
2014-03,2014,3,397,141309,19209,7.35639543963767
2014-03,2014,3,398,139037,15804,8.797582890407492
2014-03,2014,3,399,137269,14395,9.535880514067385
2014-03,2014,3,400,229552,31630,7.257413847613026
2014-03,2014,3,401,175401,16635,10.544093778178539
2014-03,2014,3,402,140499,15095,9.307651540245114
2014-03,2014,3,403,180107,17996,10.008168481884864
2014-03,2014,3,404,120693,15032,8.029071314529006
2014-03,2014,3,405,113006,12467,9.064410042512232
2014-03,2014,3,406,152974,12035,12.710760282509348
2014-03,2014,3,407,93853,7796,12.038609543355568
2014-03,2014,3,408,117528,11844,9.922998986828775
2014-03,2014,3,409,144713,14083,10.275722502307747
2014-03,2014,3,410,156415,19816,7.893368994751715
2014-03,2014,3,411,225575,17624,12.799307762142533
2014-03,2014,3,412,238974,17043,14.021827143108608
2014-03,2014,3,413,176984,22784,7.767907303370786
2014-03,2014,3,414,168656,12811,13.164936382796034
2014-03,2014,3,415,151469,12807,11.827047708284532
2014-03,2014,3,416,271539,35821,7.580441640378549
2014-03,2014,3,417,208272,21939,9.493231232052509
2014-03,2014,3,418,127322,13422,9.486067650126659
2014-03,2014,3,419,128568,21199,6.0648143780367
2014-03,2014,3,420,115537,10285,11.233543996110841
2014-03,2014,3,421,211607,23249,9.101767817970666
2014-03,2014,3,422,112513,11784,9.547946367956552
2014-03,2014,3,423,310895,55649,5.586713148484249
2014-03,2014,3,424,179778,20368,8.826492537313433
2014-03,2014,3,425,81447,11104,7.334924351585014
2014-03,2014,3,426,126431,16210,7.799568167797656
2014-03,2014,3,427,198120,20210,9.803067788223652
2014-03,2014,3,428,159733,13684,11.672975738088278
2014-03,2014,3,429,140937,11412,12.349894847528917
2014-03,2014,3,430,204856,17162,11.93660412539331
2014-03,2014,3,431,241584,25774,9.373166757197176
2014-03,2014,3,432,264575,38718,6.833384988894054
2014-03,2014,3,433,136867,16046,8.529664713947401
2014-03,2014,3,434,239318,18468,12.958522850335715
2014-03,2014,3,435,87797,10057,8.729939345729342
2014-03,2014,3,436,143508,16013,8.961968400674452
2014-03,2014,3,437,181359,17737,10.224897107740881
2014-03,2014,3,438,133456,13567,9.836809906390506
2014-03,2014,3,439,182182,22553,8.077949718441007
